,team_short_display_name,team_uid,team_alternate_color,team_color,team_display_name,team_name,team_logo,team_location,team_id,team_abbreviation,team_slug,field_goals_made_field_goals_attempted,field_goal_pct,three_point_field_goals_made_three_point_field_goals_attempted,three_point_field_goal_pct,free_throws_made_free_throws_attempted,free_throw_pct,total_rebounds,offensive_rebounds,defensive_rebounds,team_rebounds,assists,steals,blocks,turnovers,team_turnovers,total_turnovers,technical_fouls,total_technical_fouls,flagrant_fouls,fouls,largest_lead,home_away,opponent_id,opponent_name,opponent_mascot,opponent_abbrev,game_id,season,season_type,game_date
2939,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,16-46,34.8,6-18,33.3,10-19,52.6,37,10,27,0,12,5,3,17,0,17,0,0,0,14,0.0,AWAY,275,Wisconsin,Badgers,WISC,401169910,2020,2,2019-12-28
2945,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,31-60,51.7,12-32,37.5,12-17,70.6,43,16,27,0,21,6,9,13,0,13,0,0,0,16,30.0,AWAY,288,Lipscomb,Bisons,LIP,401169913,2020,2,2019-12-29
3282,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,17-50,34.0,7-27,25.9,11-14,78.6,36,8,28,0,7,6,2,15,2,15,0,0,0,14,2.0,HOME,257,Richmond,Spiders,RICH,401170147,2020,2,2019-11-26
3289,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,18-44,40.9,4-16,25.0,19-29,65.5,32,11,21,0,7,10,2,18,0,18,0,0,0,23,7.0,AWAY,2670,VCU,Rams,VCU,401170150,2020,2,2019-11-30
3997,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,34-59,57.6,13-19,68.4,13-20,65.0,39,11,28,0,21,4,4,15,0,15,0,0,0,10,32.0,AWAY,2572,Southern Miss,Golden Eagles,USM,401170518,2020,2,2019-11-28
3998,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,30-63,47.6,7-26,26.9,10-10,100.0,32,8,24,0,14,8,4,7,0,7,0,0,0,11,18.0,HOME,259,Virginia Tech,Hokies,VT,401170519,2020,2,2019-12-07
4128,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,33-69,47.8,6-21,28.6,11-14,78.6,36,11,25,0,15,12,1,12,1,12,0,0,0,18,9.0,HOME,264,Washington,Huskies,WASH,401170617,2020,2,2019-12-09
4140,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,29-61,47.5,9-23,39.1,17-30,56.7,43,12,31,0,19,3,5,10,0,10,0,0,0,16,16.0,HOME,12,Arizona,Wildcats,ARIZ,401170623,2020,2,2019-12-15
6325,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,33-65,50.8,10-23,43.5,17-24,70.8,40,12,28,0,25,7,4,8,0,8,0,0,0,15,28.0,AWAY,2174,Detroit Mercy,Titans,DET,401172493,2020,2,2019-12-31
6770,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,25-51,49.0,7-18,38.9,12-18,66.7,33,6,27,0,14,7,0,13,2,13,0,0,0,19,20.0,HOME,195,Ohio,Bobcats,OHIO,401172763,2020,2,2019-12-18
8311,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,25-64,39.1,5-22,22.7,17-30,56.7,45,12,33,0,10,7,1,6,0,6,0,0,0,13,13.0,AWAY,250,UT Arlington,Mavericks,UTA,401174720,2020,2,2019-11-20
9077,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,32-57,56.1,9-21,42.9,19-25,76.0,37,9,28,0,20,11,2,14,0,14,0,0,0,13,,AWAY,252,BYU,Cougars,BYU,401175179,2020,2,2020-01-19
9096,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,25-60,41.7,5-25,20.0,23-28,82.1,39,14,25,0,15,6,3,14,0,14,0,0,0,15,6.0,HOME,252,BYU,Cougars,BYU,401175189,2020,2,2020-02-23
9117,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,34-59,57.6,10-20,50.0,17-27,63.0,34,11,23,0,24,11,3,8,0,8,0,0,0,17,32.0,AWAY,2011,Alabama State,Hornets,ALST,401175199,2020,2,2019-11-06
9123,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,22-52,42.3,5-19,26.3,14-20,70.0,28,7,21,0,8,1,4,14,0,14,0,0,0,14,6.0,AWAY,2608,Saint Mary's,Gaels,SMC,401175202,2020,2,2019-11-06
9131,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,35-56,62.5,9-23,39.1,31-39,79.5,42,12,30,0,22,9,4,12,0,12,0,0,0,16,54.0,AWAY,2029,Arkansas-Pine Bluff,Golden Lions,UAPB,401175206,2020,2,2019-11-10
9139,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,41-71,57.7,7-16,43.8,8-14,57.1,53,13,40,0,17,1,8,10,0,10,0,0,0,12,31.0,AWAY,155,North Dakota,Fighting Hawks,UND,401175210,2020,2,2019-11-13
9149,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,22-49,44.9,8-23,34.8,25-39,64.1,27,7,20,0,15,11,5,10,0,10,0,0,0,15,36.0,AWAY,2934,CSU Bakersfield,Roadrunners,CSUB,401175215,2020,2,2019-11-24
9159,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,42-78,53.8,8-27,29.6,9-16,56.3,51,18,33,0,22,9,4,11,0,11,0,0,0,14,41.0,AWAY,2640,Texas Southern,Tigers,TXSO,401175220,2020,2,2019-12-05
9182,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,33-65,50.8,8-25,32.0,11-23,47.8,36,14,22,0,18,5,6,4,0,4,0,0,0,12,18.0,HOME,2501,Portland,Pilots,PORT,401175232,2020,2,2020-01-03
9191,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,28-57,49.1,5-18,27.8,14-21,66.7,39,10,29,0,18,11,3,17,1,17,0,0,0,13,9.0,AWAY,2492,Pepperdine,Waves,PEPP,401175236,2020,2,2020-01-05
9198,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,36-74,48.6,8-19,42.1,14-19,73.7,47,17,30,0,22,12,6,14,2,14,0,0,0,12,44.0,HOME,301,San Diego,Toreros,USD,401175240,2020,2,2020-01-10
9202,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,31-59,52.5,8-22,36.4,17-27,63.0,41,10,31,0,20,3,3,9,0,9,0,0,0,14,30.0,HOME,2351,Loyola Marymount,Lions,LMU,401175242,2020,2,2020-01-11
9211,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,34-66,51.5,8-21,38.1,28-32,87.5,53,14,39,0,16,11,7,10,0,10,0,0,0,18,,AWAY,2541,Santa Clara,Broncos,SCU,401175246,2020,2,2020-01-17
9231,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,33-58,56.9,9-18,50.0,17-29,58.6,37,11,26,0,12,9,10,7,0,7,0,0,0,17,38.0,AWAY,279,Pacific,Tigers,PAC,401175256,2020,2,2020-01-26
9238,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,34-69,49.3,3-16,18.8,16-22,72.7,43,10,33,0,17,8,6,10,1,10,0,0,0,9,15.0,HOME,2541,Santa Clara,Broncos,SCU,401175260,2020,2,2020-01-31
9246,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,27-50,54.0,4-5,80.0,25-32,78.1,38,7,31,0,8,5,3,15,0,15,0,0,0,21,5.0,HOME,2539,San Francisco,Dons,SF,401175264,2020,2,2020-02-01
9255,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,30-50,60.0,7-20,35.0,18-25,72.0,25,4,21,0,13,13,1,12,0,12,0,0,0,16,28.0,AWAY,2351,Loyola Marymount,Lions,LMU,401175268,2020,2,2020-02-07
9262,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,36-53,67.9,8-15,53.3,10-14,71.4,33,6,27,0,15,7,3,15,0,15,0,0,0,16,34.0,HOME,2608,Saint Mary's,Gaels,SMC,401175272,2020,2,2020-02-09
9274,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,31-63,49.2,8-17,47.1,19-27,70.4,39,10,29,0,20,6,2,12,0,12,0,0,0,13,14.0,HOME,2492,Pepperdine,Waves,PEPP,401175278,2020,2,2020-02-16
9281,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,29-58,50.0,5-13,38.5,8-15,53.3,40,8,32,0,13,9,2,14,0,14,0,0,0,13,14.0,AWAY,2539,San Francisco,Dons,SF,401175281,2020,2,2020-02-21
9295,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,37-71,52.1,8-18,44.4,12-19,63.2,51,18,33,0,20,4,5,7,0,7,0,0,0,15,37.0,AWAY,301,San Diego,Toreros,USD,401175288,2020,2,2020-02-28
9303,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,32-54,59.3,7-13,53.8,15-18,83.3,31,7,24,0,16,2,2,14,0,14,0,0,0,14,14.0,AWAY,2608,Saint Mary's,Gaels,SMC,401175292,2020,2,2020-03-01
10892,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,31-53,58.5,10-24,41.7,11-16,68.8,34,7,27,0,20,4,5,13,0,13,0,0,0,18,12.0,HOME,344,Mississippi State,Bulldogs,MSST,401182609,2020,2,2019-11-22
10894,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,26-54,48.1,9-27,33.3,16-20,80.0,26,11,15,0,16,9,1,13,2,13,1,1,0,18,15.0,HOME,324,Coastal Carolina,Chanticleers,CCAR,401182610,2020,2,2019-11-22
10924,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,29-61,47.5,4-18,22.2,9-15,60.0,35,9,26,0,18,9,1,12,0,12,0,0,0,10,20.0,HOME,252,BYU,Cougars,BYU,401182627,2020,2,2019-11-27
10929,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,33-59,55.9,4-11,36.4,20-28,71.4,38,7,31,0,12,7,5,11,0,11,0,0,0,20,6.0,AWAY,2168,Dayton,Flyers,DAY,401182629,2020,2,2019-11-27
10942,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,27-65,41.5,6-13,46.2,21-29,72.4,43,19,24,0,15,8,4,21,0,21,0,0,0,21,14.0,HOME,46,Georgetown,Hoyas,GTWN,401183478,2020,2,2019-11-23
10949,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,24-62,38.7,9-28,32.1,16-20,80.0,50,13,37,0,10,3,4,13,1,13,0,0,0,14,17.0,AWAY,2483,Oregon,Ducks,ORE,401183481,2020,2,2019-11-28
10950,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,26-61,42.6,2-13,15.4,10-20,50.0,36,11,25,0,8,4,2,11,0,11,0,0,0,15,9.0,HOME,130,Michigan,Wolverines,MICH,401183482,2020,2,2019-11-28
10951,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,28-56,50.0,11-26,42.3,6-10,60.0,34,6,28,0,15,7,7,16,1,16,0,0,0,18,24.0,AWAY,153,North Carolina,Tar Heels,UNC,401183482,2020,2,2019-11-28
10954,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,26-65,40.0,6-12,50.0,6-13,46.2,37,13,24,0,12,6,1,13,1,13,0,0,0,8,5.0,HOME,130,Michigan,Wolverines,MICH,401183484,2020,2,2019-11-29
10955,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,34-63,54.0,12-23,52.2,2-5,40.0,38,7,31,0,17,5,6,11,0,11,0,0,0,12,21.0,AWAY,2250,Gonzaga,Bulldogs,GONZ,401183484,2020,2,2019-11-29
10957,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,26-62,41.9,6-23,26.1,20-21,95.2,47,19,28,0,12,4,12,13,0,13,0,0,0,18,10.0,AWAY,2483,Oregon,Ducks,ORE,401183485,2020,2,2019-11-29
10968,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,26-60,43.3,5-19,26.3,22-31,71.0,44,18,26,0,12,7,4,13,0,13,0,0,0,17,22.0,HOME,257,Richmond,Spiders,RICH,401183491,2020,2,2019-11-27
10970,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,18-53,34.0,2-26,7.7,12-16,75.0,34,12,22,0,6,5,1,14,2,14,0,0,0,16,2.0,HOME,167,New Mexico,Lobos,UNM,401183492,2020,2,2019-11-26
10974,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,17-46,37.0,1-14,7.1,12-22,54.5,32,8,24,0,6,6,3,12,0,12,0,0,0,14,2.0,HOME,258,Virginia,Cavaliers,UVA,401184943,2020,2,2019-12-08
10988,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,28-54,51.9,8-25,32.0,14-19,73.7,31,12,19,0,16,3,4,12,0,12,0,0,0,17,6.0,HOME,239,Baylor,Bears,BAY,401185770,2020,2,2019-11-24
10989,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,31-59,52.5,11-19,57.9,14-18,77.8,28,11,17,0,10,6,3,5,0,5,0,0,0,19,9.0,AWAY,222,Villanova,Wildcats,VILL,401185770,2020,2,2019-11-24
11083,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,29-67,43.3,8-30,26.7,10-12,83.3,33,11,22,0,19,6,2,9,2,9,0,0,0,21,4.0,AWAY,156,Creighton,Bluejays,CREI,401186914,2020,2,2019-11-30
11092,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,26-54,48.1,5-15,33.3,15-16,93.8,37,7,30,0,12,3,3,13,0,13,0,0,0,16,13.0,HOME,2670,VCU,Rams,VCU,401187173,2020,2,2019-11-30
11095,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,21-62,33.9,5-24,20.8,13-17,76.5,48,18,30,0,10,6,3,24,0,24,0,0,0,24,7.0,AWAY,52,Florida State,Seminoles,FSU,401187174,2020,2,2019-12-01
11369,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,30-60,50.0,3-12,25.0,18-26,69.2,37,11,26,0,8,4,2,8,0,8,0,0,0,14,12.0,AWAY,2539,San Francisco,Dons,SF,401211162,2020,2,2020-03-10
11373,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,31-58,53.4,5-15,33.3,17-24,70.8,36,13,23,0,11,5,4,6,1,6,1,1,0,18,24.0,AWAY,2608,Saint Mary's,Gaels,SMC,401211164,2020,2,2020-03-11
11396,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,26-56,46.4,7-13,53.8,19-25,76.0,45,13,32,0,14,3,3,8,1,8,0,0,0,11,25.0,HOME,259,Virginia Tech,Hokies,VT,401211586,2020,2,2020-03-10
11404,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,20-60,33.3,2-16,12.5,11-13,84.6,42,14,28,0,9,0,1,18,0,18,0,0,0,18,0.0,HOME,183,Syracuse,Orange,SYR,401211590,2020,2,2020-03-12
