,athlete_display_name,team_short_display_name,min,fg,fg3,ft,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,game_id,season,season_type,game_date
24297,Greg Foster Jr.,Gonzaga,6,0-2,0-2,2-4,0,0,0,1,0,0,0,1,2,False,False,False,False,5.0,4397664,G. Foster Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397664.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083636,2019,2,2019-01-06
24298,Joel Ayayi,Gonzaga,7,1-2,0-0,0-0,1,1,2,1,1,0,0,3,2,False,False,False,False,11.0,4280150,J. Ayayi,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280150.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083636,2019,2,2019-01-06
24299,Jack Beach,Gonzaga,3,1-1,1-1,0-0,0,0,0,0,0,0,0,1,3,False,False,False,False,2.0,3947136,J. Beach,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947136.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083636,2019,2,2019-01-06
24300,Geno Crandall,Gonzaga,15,3-5,1-2,1-3,0,4,4,1,1,0,0,3,8,False,False,False,False,0.0,3153373,G. Crandall,,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083636,2019,2,2019-01-06
24311,Corey Kispert,Gonzaga,25,1-6,0-5,2-2,0,4,4,0,2,0,1,1,4,True,False,False,False,24.0,4280151,C. Kispert,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280151.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083637,2019,2,2019-01-11
24312,Rui Hachimura,Gonzaga,23,4-6,0-0,2-2,0,0,0,0,2,0,1,4,10,True,False,False,False,21.0,4066648,R. Hachimura,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066648.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083637,2019,2,2019-01-11
24313,Brandon Clarke,Gonzaga,28,4-5,0-0,2-4,2,6,8,2,2,5,1,1,10,True,False,False,False,15.0,3906665,B. Clarke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3906665.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083637,2019,2,2019-01-11
24314,Zach Norvell Jr.,Gonzaga,27,4-8,3-6,0-0,0,6,6,0,0,0,2,2,11,True,False,False,False,23.0,4066649,Z. Norvell Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066649.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083637,2019,2,2019-01-11
24315,Josh Perkins,Gonzaga,26,4-8,2-6,4-4,0,1,1,6,0,0,2,1,14,True,False,False,False,13.0,3155941,J. Perkins,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3155941.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083637,2019,2,2019-01-11
24316,Filip Petrusev,Gonzaga,8,1-3,0-0,4-4,1,4,5,0,0,1,0,1,6,False,False,False,False,3.0,4397667,F. Petrusev,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397667.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083637,2019,2,2019-01-11
24317,Killian Tillie,Gonzaga,19,2-8,0-3,0-1,1,4,5,0,2,0,2,3,4,False,False,False,False,33.0,4066651,K. Tillie,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066651.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083637,2019,2,2019-01-11
24318,Jeremy Jones,Gonzaga,11,2-2,1-1,0-0,0,0,0,2,0,0,0,2,5,False,False,False,False,22.0,3947137,J. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947137.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083637,2019,2,2019-01-11
24319,Matthew Lang,Gonzaga,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,23.0,4397665,M. Lang,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397665.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083637,2019,2,2019-01-11
24320,Greg Foster Jr.,Gonzaga,4,0-2,0-1,0-0,0,0,0,0,0,0,1,0,0,False,False,False,False,5.0,4397664,G. Foster Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397664.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083637,2019,2,2019-01-11
24321,Joel Ayayi,Gonzaga,5,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0,False,False,False,False,11.0,4280150,J. Ayayi,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280150.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083637,2019,2,2019-01-11
24322,Jack Beach,Gonzaga,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,2.0,3947136,J. Beach,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947136.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083637,2019,2,2019-01-11
24323,Geno Crandall,Gonzaga,20,1-3,0-1,1-2,0,2,2,2,0,0,1,0,3,False,False,False,False,0.0,3153373,G. Crandall,,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083637,2019,2,2019-01-11
24324,Corey Kispert,Gonzaga,20,1-3,1-1,0-0,0,2,2,0,0,0,0,0,3,True,False,False,False,24.0,4280151,C. Kispert,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280151.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083638,2019,2,2019-01-13
24325,Rui Hachimura,Gonzaga,31,9-17,0-2,3-3,2,5,7,0,0,2,2,2,21,True,False,False,False,21.0,4066648,R. Hachimura,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066648.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083638,2019,2,2019-01-13
24326,Brandon Clarke,Gonzaga,29,9-15,0-1,6-7,5,4,9,2,0,4,1,4,24,True,False,False,False,15.0,3906665,B. Clarke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3906665.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083638,2019,2,2019-01-13
24327,Zach Norvell Jr.,Gonzaga,38,4-12,3-6,2-2,2,4,6,2,1,0,0,2,13,True,False,False,False,23.0,4066649,Z. Norvell Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066649.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083638,2019,2,2019-01-13
24328,Josh Perkins,Gonzaga,35,6-11,2-4,2-4,0,3,3,5,0,0,1,2,16,True,False,False,False,13.0,3155941,J. Perkins,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3155941.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083638,2019,2,2019-01-13
24329,Killian Tillie,Gonzaga,19,6-7,2-3,0-1,3,3,6,3,0,3,0,5,14,False,False,False,False,33.0,4066651,K. Tillie,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066651.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083638,2019,2,2019-01-13
24330,Jeremy Jones,Gonzaga,12,0-1,0-0,2-2,0,2,2,0,0,0,0,1,2,False,False,False,False,22.0,3947137,J. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947137.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083638,2019,2,2019-01-13
24331,Geno Crandall,Gonzaga,16,1-3,1-3,0-2,0,3,3,2,0,0,0,1,3,False,False,False,False,0.0,3153373,G. Crandall,,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083638,2019,2,2019-01-13
24352,Corey Kispert,Gonzaga,27,4-8,1-4,3-3,1,3,4,2,1,1,1,2,12,True,False,False,False,24.0,4280151,C. Kispert,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280151.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083639,2019,2,2019-01-18
24353,Rui Hachimura,Gonzaga,28,4-8,1-1,1-2,3,4,7,1,0,0,1,2,10,True,False,False,False,21.0,4066648,R. Hachimura,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066648.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083639,2019,2,2019-01-18
24354,Brandon Clarke,Gonzaga,23,5-5,0-0,3-5,1,2,3,4,0,3,2,1,13,True,False,False,False,15.0,3906665,B. Clarke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3906665.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083639,2019,2,2019-01-18
24355,Zach Norvell Jr.,Gonzaga,24,7-15,3-8,0-0,2,2,4,4,1,0,1,2,17,True,False,False,False,23.0,4066649,Z. Norvell Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066649.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083639,2019,2,2019-01-18
24356,Josh Perkins,Gonzaga,30,3-6,0-2,1-1,0,4,4,1,1,0,3,0,7,True,False,False,False,13.0,3155941,J. Perkins,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3155941.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083639,2019,2,2019-01-18
24357,Filip Petrusev,Gonzaga,6,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0,False,False,False,False,3.0,4397667,F. Petrusev,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397667.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083639,2019,2,2019-01-18
24358,Killian Tillie,Gonzaga,24,2-7,1-5,2-2,3,4,7,2,2,1,4,1,7,False,False,False,False,33.0,4066651,K. Tillie,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066651.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083639,2019,2,2019-01-18
24359,Jeremy Jones,Gonzaga,11,2-2,1-1,0-0,0,0,0,0,1,0,0,3,5,False,False,False,False,22.0,3947137,J. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947137.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083639,2019,2,2019-01-18
24360,Greg Foster Jr.,Gonzaga,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,5.0,4397664,G. Foster Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397664.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083639,2019,2,2019-01-18
24361,Joel Ayayi,Gonzaga,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,11.0,4280150,J. Ayayi,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280150.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083639,2019,2,2019-01-18
24362,Geno Crandall,Gonzaga,24,1-3,0-2,0-1,0,3,3,2,2,0,4,1,2,False,False,False,False,0.0,3153373,G. Crandall,,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083639,2019,2,2019-01-18
24363,Corey Kispert,Gonzaga,22,4-8,3-7,0-0,2,3,5,1,0,1,0,5,11,True,False,False,False,24.0,4280151,C. Kispert,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280151.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083640,2019,2,2019-01-20
24364,Rui Hachimura,Gonzaga,37,8-13,0-0,1-3,5,4,9,4,0,0,3,2,17,True,False,False,False,21.0,4066648,R. Hachimura,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066648.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083640,2019,2,2019-01-20
24365,Brandon Clarke,Gonzaga,24,5-6,0-0,1-2,4,2,6,2,0,0,1,4,11,True,False,False,False,15.0,3906665,B. Clarke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3906665.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083640,2019,2,2019-01-20
24366,Zach Norvell Jr.,Gonzaga,34,4-17,3-12,3-3,0,6,6,4,1,0,1,1,14,True,False,False,False,23.0,4066649,Z. Norvell Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066649.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083640,2019,2,2019-01-20
24367,Josh Perkins,Gonzaga,35,4-12,3-8,0-0,2,1,3,7,3,1,1,1,11,True,False,False,False,13.0,3155941,J. Perkins,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3155941.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083640,2019,2,2019-01-20
24368,Filip Petrusev,Gonzaga,1,1-1,0-0,0-0,0,0,0,0,0,0,0,1,2,False,False,False,False,3.0,4397667,F. Petrusev,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397667.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083640,2019,2,2019-01-20
24369,Killian Tillie,Gonzaga,21,3-4,1-2,3-3,0,4,4,6,0,1,0,4,10,False,False,False,False,33.0,4066651,K. Tillie,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066651.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083640,2019,2,2019-01-20
24370,Jeremy Jones,Gonzaga,2,0-0,0-0,0-0,1,1,2,0,0,0,1,0,0,False,False,False,False,22.0,3947137,J. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947137.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083640,2019,2,2019-01-20
24371,Matthew Lang,Gonzaga,1,1-1,0-0,1-1,1,0,1,0,0,0,0,0,3,False,False,False,False,23.0,4397665,M. Lang,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397665.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083640,2019,2,2019-01-20
24372,Greg Foster Jr.,Gonzaga,1,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0,False,False,False,False,5.0,4397664,G. Foster Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397664.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083640,2019,2,2019-01-20
24373,Joel Ayayi,Gonzaga,1,0-0,0-0,0-0,0,1,1,1,0,0,0,0,0,False,False,False,False,11.0,4280150,J. Ayayi,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280150.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083640,2019,2,2019-01-20
24374,Jack Beach,Gonzaga,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,False,False,False,False,2.0,3947136,J. Beach,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947136.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083640,2019,2,2019-01-20
24375,Geno Crandall,Gonzaga,20,3-3,1-1,3-3,0,2,2,1,1,1,1,1,10,False,False,False,False,0.0,3153373,G. Crandall,,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083640,2019,2,2019-01-20
24385,Corey Kispert,Gonzaga,23,5-9,3-6,0-1,0,2,2,0,0,0,0,0,13,True,False,False,False,24.0,4280151,C. Kispert,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280151.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083641,2019,2,2019-01-25
24386,Rui Hachimura,Gonzaga,18,6-7,0-0,4-4,2,4,6,4,2,1,0,2,16,True,False,False,False,21.0,4066648,R. Hachimura,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066648.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083641,2019,2,2019-01-25
24387,Brandon Clarke,Gonzaga,20,6-11,0-0,0-0,4,2,6,0,1,2,1,0,12,True,False,False,False,15.0,3906665,B. Clarke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3906665.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083641,2019,2,2019-01-25
24388,Zach Norvell Jr.,Gonzaga,23,6-11,3-6,1-2,0,8,8,3,1,0,0,0,16,True,False,False,False,23.0,4066649,Z. Norvell Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066649.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083641,2019,2,2019-01-25
24389,Josh Perkins,Gonzaga,26,7-13,2-6,2-2,2,1,3,8,1,0,0,0,18,True,False,False,False,13.0,3155941,J. Perkins,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3155941.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083641,2019,2,2019-01-25
24390,Filip Petrusev,Gonzaga,14,3-5,0-0,6-6,1,3,4,0,0,0,0,4,12,False,False,False,False,3.0,4397667,F. Petrusev,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397667.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083641,2019,2,2019-01-25
24391,Killian Tillie,Gonzaga,24,0-4,0-3,1-2,1,6,7,0,1,0,0,4,1,False,False,False,False,33.0,4066651,K. Tillie,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066651.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083641,2019,2,2019-01-25
24392,Jeremy Jones,Gonzaga,12,0-1,0-1,0-0,0,2,2,1,1,1,1,0,0,False,False,False,False,22.0,3947137,J. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947137.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083641,2019,2,2019-01-25
24393,Greg Foster Jr.,Gonzaga,7,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0,False,False,False,False,5.0,4397664,G. Foster Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397664.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083641,2019,2,2019-01-25
24394,Joel Ayayi,Gonzaga,9,1-3,0-2,0-0,1,2,3,0,0,0,0,1,2,False,False,False,False,11.0,4280150,J. Ayayi,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280150.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083641,2019,2,2019-01-25
24395,Jack Beach,Gonzaga,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,False,False,False,False,2.0,3947136,J. Beach,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947136.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083641,2019,2,2019-01-25
24396,Geno Crandall,Gonzaga,22,2-5,2-3,2-2,1,0,1,5,1,0,0,0,8,False,False,False,False,0.0,3153373,G. Crandall,,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083641,2019,2,2019-01-25
24414,Rui Hachimura,Gonzaga,34,11-15,1-1,9-14,2,5,7,0,1,2,1,2,32,True,False,False,False,21.0,4066648,R. Hachimura,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066648.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083642,2019,2,2019-02-03
24415,Brandon Clarke,Gonzaga,28,5-9,0-0,2-2,1,7,8,1,0,2,0,3,12,True,False,False,False,15.0,3906665,B. Clarke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3906665.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083642,2019,2,2019-02-03
24416,Corey Kispert,Gonzaga,16,1-5,0-2,0-0,0,1,1,1,2,0,1,2,2,True,False,False,False,24.0,4280151,C. Kispert,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280151.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083642,2019,2,2019-02-03
24417,Zach Norvell Jr.,Gonzaga,38,7-10,5-7,2-4,0,6,6,2,2,0,3,0,21,True,False,False,False,23.0,4066649,Z. Norvell Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066649.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083642,2019,2,2019-02-03
24418,Josh Perkins,Gonzaga,37,3-7,0-1,6-6,0,1,1,6,3,0,2,2,12,True,False,False,False,13.0,3155941,J. Perkins,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3155941.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083642,2019,2,2019-02-03
24419,Filip Petrusev,Gonzaga,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,3.0,4397667,F. Petrusev,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397667.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083642,2019,2,2019-02-03
24420,Killian Tillie,Gonzaga,16,1-4,0-1,2-2,1,1,2,0,0,0,1,2,4,False,False,False,False,33.0,4066651,K. Tillie,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066651.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083642,2019,2,2019-02-03
24421,Jeremy Jones,Gonzaga,16,0-1,0-0,0-0,0,2,2,2,1,1,0,2,0,False,False,False,False,22.0,3947137,J. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947137.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083642,2019,2,2019-02-03
24422,Geno Crandall,Gonzaga,14,1-2,0-1,0-0,0,1,1,3,0,0,2,4,2,False,False,False,False,0.0,3153373,G. Crandall,,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083642,2019,2,2019-02-03
24434,Corey Kispert,Gonzaga,23,1-6,0-3,3-3,5,2,7,2,0,2,0,2,5,True,False,False,False,24.0,4280151,C. Kispert,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280151.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083643,2019,2,2019-02-08
24435,Rui Hachimura,Gonzaga,30,6-15,0-0,5-6,0,5,5,0,1,1,0,0,17,True,False,False,False,21.0,4066648,R. Hachimura,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066648.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083643,2019,2,2019-02-08
24436,Brandon Clarke,Gonzaga,31,8-13,0-1,4-6,6,10,16,2,2,5,2,2,20,True,False,False,False,15.0,3906665,B. Clarke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3906665.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083643,2019,2,2019-02-08
24437,Zach Norvell Jr.,Gonzaga,30,5-9,3-5,3-4,0,0,0,2,2,1,0,3,16,True,False,False,False,23.0,4066649,Z. Norvell Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066649.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083643,2019,2,2019-02-08
24438,Josh Perkins,Gonzaga,28,4-6,0-1,1-2,0,5,5,7,0,0,3,2,9,True,False,False,False,13.0,3155941,J. Perkins,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3155941.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083643,2019,2,2019-02-08
24439,Filip Petrusev,Gonzaga,6,1-3,1-2,2-2,0,2,2,0,1,0,0,1,5,False,False,False,False,3.0,4397667,F. Petrusev,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397667.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083643,2019,2,2019-02-08
24440,Killian Tillie,Gonzaga,11,2-3,0-0,0-0,0,3,3,1,0,1,1,2,4,False,False,False,False,33.0,4066651,K. Tillie,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066651.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401083643,2019,2,2019-02-08
